timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,acc_mag_sq,gyro_mag_sq,label_id
1774611439637,-0.43698555,-0.6646943,-0.02750969,-0.09954039,-0.28115124,0.16347472,0.6335317,0.115678295,0
1774611439649,0.21194479,0.55957794,0.89359,0.0032142035,-0.35830876,0.39786178,1.1565511,0.2866895,0
1774611439667,0.41821122,0.21774912,0.41185188,0.097475305,-0.18737309,0.28866214,0.39193726,0.12793593,0
1774611439688,0.93228877,-0.5236211,-0.08665657,0.11216405,-0.13131604,0.2373348,1.1508507,0.08615248,0
1774611439707,-0.008536041,-0.07807398,0.045413017,0.26827776,-0.010525268,0.333611,0.008230752,0.18338004,0
1774611439736,0.3353899,-0.21869135,0.1920619,0.392366,0.14112519,0.2797856,0.19720006,0.25214738,0
1774611439746,0.4480272,-0.30320168,0.4213767,0.47355378,0.13378082,0.17086907,0.47021797,0.27134672,0
1774611439768,0.47411776,-0.10298252,0.45040035,0.49993357,0.09932389,0.038004212,0.43825352,0.2612431,0
1774611439787,0.7815035,-0.08384228,0.21965694,0.43017036,0.049878445,-0.12182331,0.6660264,0.20237531,0
1774611439807,0.8735942,-0.06633997,-0.14524746,0.29327527,0.006378446,-0.22792535,0.78866464,0.13800102,0
1774611439834,0.6205895,-0.02076006,-0.30918837,0.16051033,-0.027279096,-0.26141635,0.48115975,0.09484622,0
1774611439848,0.33293086,-0.2137332,-0.12442112,0.13388073,0.05071114,-0.2204644,0.17200544,0.069100216,0
1774611439865,0.2552423,-0.07972431,-0.08448124,0.112197354,0.22739242,-0.1913034,0.078641675,0.10089255,0
1774611439886,0.3563069,-0.22467422,-0.16509438,0.037354708,0.26794466,-0.22444467,0.20468926,0.12356513,0
1774611439904,0.26814532,-0.14549875,-0.015323639,-0.014572167,0.19783174,-0.2215469,0.093306616,0.088432774,0
1774611439926,0.19867817,-0.037258625,0.22545958,0.025946783,0.11317994,-0.21448565,0.09169324,0.059487022,0
1774611439949,0.31765917,-0.20338964,0.4422021,0.110798426,0.020334417,-0.21933192,0.33781737,0.060796272,0
1774611439966,0.2759536,-0.21222544,0.29102516,0.1559305,-0.035822548,-0.21473545,0.20588568,0.07170889,0
1774611439986,0.12056211,-0.21424103,-0.10339117,0.11889223,-0.07287749,-0.20740773,0.07112417,0.062464453,0
1774611440004,0.00522995,-0.2736044,-0.3770504,0.038287327,-0.063984305,-0.1976985,0.21705371,0.04464461,0
1774611440023,0.1014747,-0.37533236,-0.50751495,-0.03207542,-0.036405437,-0.20479307,0.4087429,0.04429439,0
1774611440050,0.05761479,-0.42359447,-0.3665409,-0.068913855,-0.08966462,-0.21758327,0.31710398,0.06013134,0
1774611440068,-0.00802739,-0.41841507,-0.017532825,-0.060919985,-0.19773181,-0.2043101,0.175443,0.08455174,0
1774611440090,-0.08345306,-0.43390417,0.2678771,-0.019251915,-0.23818415,-0.15418185,0.2669954,0.08087437,0
1774611440103,0.04488063,-0.44178104,0.25864363,0.01002565,-0.16700536,-0.108433574,0.2640813,0.039749146,0
1774611440126,0.2409249,-0.4335084,0.12243605,5.828867E-4,-0.15909475,-0.10966596,0.26096493,0.0373381,0
1774611440149,0.3789835,-0.36053753,0.12391758,-0.02819506,-0.11596114,-0.16292515,0.28897136,0.040786553,0
1774611440164,0.43233526,-0.33428335,-0.043229103,-0.08441865,-0.04486562,-0.22352871,0.3005279,0.059104517,0
1774611440187,0.28528196,-0.28377628,0.011911392,-0.12433805,0.039036755,-0.21758327,0.16205664,0.0643263,0
1774611440202,0.17213334,-0.2686906,0.23624897,-0.08401895,0.0742098,-0.17278427,0.15763809,0.042420685,0
1774611440222,0.09111245,-0.23677588,0.35792875,-0.009542688,0.026962671,-0.13611236,0.19247729,0.019344622,0
1774611440242,0.044871643,-0.13042593,0.21613121,0.017453292,-0.047796708,-0.11920865,0.06573708,0.016799845,0
1774611440266,0.14265701,-0.077237606,-0.0378294,-0.00912634,-0.067864664,-0.10871669,0.027747734,0.016508222,0
1774611440282,0.3746997,-0.033415794,-0.11264467,-0.035672665,-0.012773545,-0.1076675,0.1542053,0.013027993,0
1774611440303,0.577604,0.03010416,-0.08720398,-0.032824848,0.07277756,-0.13224865,0.3421372,0.023863751,0
1774611440322,0.6655553,0.07635927,-0.11737394,-0.02691271,0.07810681,-0.16132638,0.46257123,0.032851167,0
1774611440341,0.5753179,0.12661791,-0.09635258,-0.039886102,-0.023598583,-0.16538993,0.3563066,0.02950162,0
1774611440364,0.5284717,0.16052961,-0.052500248,-0.055990428,-0.09604307,-0.15966098,0.3078084,0.037850827,0
1774611440381,0.6056224,0.070589066,-0.046202183,-0.081670746,-0.07913936,-0.15078445,0.37389597,0.0356691,0
1774611440402,0.70079184,0.0070877075,0.057504654,-0.08365256,-0.028078483,-0.1469374,0.49446622,0.029376753,0
1774611440424,0.8141181,-0.06536627,0.24242496,-0.03608901,-0.013323124,-0.17058595,0.7258309,0.030579487,0
1774611440453,0.8468944,-0.037640095,0.3351078,0.019734878,-0.05084437,-0.19654939,0.8309441,0.041606277,0
1774611440461,0.7108118,-0.015422344,0.22015333,0.04669755,-0.08623392,-0.21298678,0.5539588,0.054980323,0
1774611440482,0.52164465,0.0037522316,-0.005949974,0.04073545,-0.06043702,-0.2136363,0.27216262,0.050952476,0
1774611440501,0.4498609,-0.022556305,-0.17494631,0.01680379,-0.0196183,-0.21661735,0.23348983,0.04759032,0
1774611440525,0.36766803,0.035450935,-0.10587978,0.0021316998,-0.02473105,-0.21913208,0.14764708,0.04863504,0
1774611440552,0.36826906,0.011919022,0.074436665,0.028261676,-0.038303982,-0.2203145,0.14130498,0.0508044,0
1774611440563,0.3020539,-0.0046863556,0.14847231,0.07534227,-0.06191922,-0.20850688,0.113302544,0.052985568,0
1774611440581,0.21270879,-0.012259483,-0.0028944016,0.07002967,-0.09207944,-0.198348,0.0454037,0.052724708,0
1774611440602,0.12999338,0.0017652512,-0.24416399,0.015155054,-0.108433574,-0.18740639,0.07651745,0.04710867,0
1774611440623,0.1967397,-0.09274387,-0.307302,-0.029260911,-0.08157083,-0.17426646,0.14174245,0.037878796,0
1774611440641,0.18999143,-0.1667242,-0.13573694,-0.0411518,-0.08748296,-0.1550312,0.082318224,0.033381414,0
1774611440663,0.22819729,-0.21966171,0.08950424,-0.054158498,-0.08585088,-0.13722818,0.108336285,0.02913509,0
1774611440685,0.21297836,-0.17551136,0.22936344,-0.052476455,-0.013572932,-0.10541922,0.1287716,0.014051214,0
1774611440701,0.12726982,-0.20045948,0.31704712,-0.012507083,0.038403906,-0.059054747,0.15690048,0.00511875,0
1774611440721,0.059314802,-0.19514894,0.32970333,0.027095903,0.024764357,-0.0056956355,0.15030564,0.0013799017,0
1774611440740,0.06505115,-0.16514587,0.20992279,0.03530628,0.0027645482,0.032275267,0.07557239,0.002295869,0
1774611440769,0.26711833,-0.099760056,0.012279987,0.020867342,0.033357773,0.025813552,0.081455074,0.0022145265,0
1774611440780,0.4181021,-0.104503155,-0.06537247,-0.0035972435,0.021433575,-0.012373852,0.19000383,6.254505E-4,0
1774611440800,0.30582732,-0.029932499,0.04666233,-0.018768951,-0.016270865,-0.024064893,0.09660368,0.0011961337,0
1774611440822,0.18922535,-0.041698456,0.192832,0.008027182,-0.009542688,0.005595712,0.074729174,1.8681053E-4,0
1774611440842,0.26866198,-0.09740877,0.28119373,0.04439931,0.020933958,0.027645482,0.16073763,0.003173802,0
1774611440869,0.3493867,-0.08338642,0.21203518,0.045215353,0.051976837,0.02549713,0.17398328,0.0053961235,0
1774611440882,0.40519854,-0.032580376,0.08191013,0.03270827,0.10280456,-0.0051793642,0.17195663,0.011665434,0
1774611440902,0.41460407,-0.01864767,0.021251202,0.02030111,0.097591884,-0.048179746,0.17269588,0.012257599,0
1774611440922,0.24647377,0.001162529,0.07590294,0.0194018,0.04439931,-0.06466711,0.06651193,0.006529564,0
1774611440939,0.04232207,-0.020673275,0.13110447,0.035472818,0.054391652,-0.042917114,0.019406924,0.006058651,0
1774611440973,0.011729866,-0.065773964,0.05958748,0.02972722,0.107017994,-0.021183766,0.008014472,0.012785311,0
1774611440981,0.06601454,-0.076985836,0.038737297,0.0015321593,0.12363859,-0.02120042,0.011785317,0.015738307,0
1774611441004,0.08302127,-0.07703829,0.17861605,0.004230092,0.11169774,-0.024231432,0.04473112,0.013081442,0
1774611441021,0.017723858,-0.104020596,0.35536528,0.048046514,0.11332982,0.004596478,0.1374189,0.015173243,0
1774611441042,0.06645271,-0.14738846,0.3692627,0.09374483,0.11759322,0.046780817,0.16249426,0.024804704,0
1774611441071,0.13434145,-0.17690468,0.24020863,0.115611404,0.13183232,0.058888208,0.10704307,0.034213576,0
1774611441082,0.20870337,-0.18501043,-0.023458958,0.09031413,0.12956738,0.042484112,0.078336276,0.02674925,0
1774611441101,0.14647675,-0.15766048,-0.21219444,0.05082772,0.11760987,0.034473583,0.091338746,0.017603967,0
1774611441121,0.06103477,-0.18294191,-0.1808176,0.043899693,0.118942186,0.050128255,0.069887996,0.018587269,0
1774611441141,0.07174027,-0.23899603,-0.11999893,0.05287615,0.11254709,0.0688972,0.07666551,0.020209558,0
1774611441176,0.15980099,-0.19189215,-0.1598587,0.040419027,0.117276795,0.055224348,0.08791376,0.018437274,0
1774611441183,0.25542358,-0.15107489,-0.21914005,0.005612366,0.11847588,0.009009763,0.13608718,0.014149208,0
1774611441205,0.21367061,-0.14319897,-0.22431898,-0.023981623,0.10675153,-0.012357198,0.11648008,0.012123709,0
1774611441220,0.031982392,-0.13579416,-0.13226748,-0.047446974,0.061486218,0.015121746,0.036957614,0.0062604374,0
1774611441242,-0.03828928,-0.11870241,0.06513786,-0.03980283,0.063501336,0.050611217,0.019799273,0.00817818,0
1774611441271,0.1364311,-0.14026785,0.13089466,-0.014888591,0.121540196,0.037304748,0.055421926,0.016385334,0
1774611441280,0.3285793,-0.17464161,0.2395587,0.016986983,0.11546152,0.010825038,0.19585241,0.013737102,0
1774611441300,0.26538357,-0.1916852,0.32978296,0.0526763,0.033707503,0.014622129,0.21592847,0.004124795,0
1774611441322,0.11203334,-0.16522789,0.28457117,0.08077144,-0.0058788285,0.048462864,0.12083247,0.008907235,0
1774611441342,0.08846921,-0.1868434,0.071336746,0.08903178,0.0026646247,0.06948009,0.04782619,0.012761241,0
1774611441372,0.18700929,-0.22681761,-0.14779091,0.043050345,0.001398928,0.06426742,0.108260855,0.00598559,0
1774611441378,0.2873225,-0.21799421,-0.2701435,-0.024847627,-0.004579824,0.0390201,0.2030532,0.0021609473,0
1774611441397,0.2961281,-0.21057653,-0.009108067,-0.05057791,-0.013656202,0.020484302,0.13211729,0.0031642234,0
1774611441418,0.26917198,-0.19359589,0.3259368,6.661562E-5,0.018435873,0.025813552,0.21616772,0.0010062254,0
1774611441437,0.2611031,-0.29334784,0.43613052,0.066332504,0.051710375,0.04951206,0.3444376,0.009525408,0
1774611441457,0.23307262,-0.3054695,0.27673388,0.086950034,0.03232523,0.06346803,0.2242161,0.01263342,0
1774611441484,0.25174743,-0.25944805,-0.010183811,0.075392224,0.041734684,0.04568166,0.13079378,0.009512585,0
1774611441500,0.1885371,-0.2179842,-0.2512436,0.03792094,0.044799004,0.013955972,0.1461867,0.0036397178,0
1774611441518,0.08041772,-0.15001965,-0.3601532,-0.012457121,0.06175268,0.005046133,0.15868324,0.003994037,0
1774611441537,0.06585884,-0.1573453,-0.25254774,-0.033807427,0.06663227,0.0056456737,0.09287529,0.0056146756,0
1774611441559,0.054968446,-0.16707373,-0.124854565,-0.020017993,0.07336045,0.01270693,0.046523824,0.005943942,0
1774611441584,0.011992604,-0.16419744,0.023105621,0.011591118,0.051926874,0.0238817,0.027638493,0.00340109,0
1774611441596,-0.06403753,-0.14421034,-0.0045614243,0.027045941,0.022299578,0.030626532,0.024918232,0.0021667387,0
1774611441616,-0.08957687,-0.16714954,-0.19498873,-0.017303407,0.003680513,0.0366719,0.07398359,0.0016577822,0
1774611441636,-0.07442996,-0.12573195,-0.3241005,-0.087582886,-0.0018152756,0.03513974,0.12638947,0.0089088585,0
1774611441656,-0.06895012,-0.112241745,-0.10910702,-0.100073315,-0.023132274,0.028011868,0.029256668,0.011334435,0
1774611441684,-0.08663723,-0.14930058,0.23904943,-0.06025383,-0.049362175,0.022332886,0.0869413,0.006565906,0
1774611441696,-0.16478771,-0.17867708,0.31871557,-0.027012633,-0.04781336,0.04391635,0.1606601,0.0049444456,0
1774611441717,-0.23223558,-0.25131655,0.2524209,-0.032575037,-0.043183576,0.08714988,0.18080968,0.010521056,0
1774611441739,-0.18531671,-0.25233173,0.16321087,-0.034773353,-0.013356431,0.11238055,0.12465138,0.014016968,0
1774611441757,-0.07178387,-0.26593828,0.18037605,-0.016354134,0.0048296326,0.102771245,0.10841161,0.010852712,0
1774611441788,0.033395886,-0.2816329,0.08390379,-0.031542495,9.992343E-5,0.062468797,0.08747222,0.0048972894,0
1774611441799,0.01830712,-0.26991463,-0.023892403,-0.07604173,-0.011774311,0.022299578,0.073759906,0.00641825,0
1774611441817,-0.061721265,-0.3124442,0.06290674,-0.094161175,-0.0053125955,0.007027948,0.10538815,0.008943942,0
1774611441836,-0.18724549,-0.3772478,0.3243041,-0.0616361,0.010658499,0.012873468,0.28254992,0.0040783384,0
1774611441860,-0.27892992,-0.4932146,0.53961945,-0.03693836,-0.025996745,0.02781202,0.6122517,0.0028137818,0
1774611441887,-0.26630127,-0.55546045,0.7379856,-0.021999808,-0.04221765,0.046980664,0.9240755,0.0044735046,0
1774611441899,-0.26267898,-0.5259633,0.94917536,0.055390887,0.040752105,0.08749962,1.2465715,0.0123850675,0
1774611441917,-0.37585673,-0.38619995,0.97876453,0.18738973,0.14547186,0.1417747,1.2483988,0.076377034,0
1774611441935,-0.3858149,-0.23664093,0.66560364,0.24879268,0.13995941,0.16830437,0.6478803,0.109812796,0
1774611441959,-0.39250138,-0.14350796,0.36409378,0.23117286,0.022366194,0.1718683,0.30721617,0.08347985,0
1774611441989,-0.41929433,0.015413761,0.01587677,0.19373487,-0.016487366,0.17776377,0.17629738,0.069405,0
1774611441996,-0.3762733,-0.011025429,-0.21149015,0.13521305,0.012906776,0.18211044,0.18643124,0.051613368,0
1774611442018,-0.1894812,-0.045203686,-0.4300313,0.05933786,0.10040639,0.17408326,0.22287342,0.04390741,0
1774611442037,-0.051105678,-0.18255663,-0.29244995,0.050044984,0.090647206,0.1836093,0.12146568,0.04443379,0
1774611442055,0.1172737,0.07789755,0.033922672,0.030776417,0.13484667,0.13784437,0.020971898,0.038131885,0
1774611442076,0.2771072,0.071071625,-0.0800004,0.022282925,0.1643907,0.059254594,0.08823964,0.031031936,0
1774611442105,0.1173448,0.110305786,-0.03408432,0.022382848,0.14805321,0.04857944,0.027098909,0.024780707,0
1774611442117,0.015469074,0.019069195,-0.10051298,-0.01049196,0.096059725,0.06348468,0.010705786,0.013367857,0
1774611442137,-0.0346227,0.15869379,-0.032789707,-0.021650076,0.12908442,0.051027566,0.027457615,0.019735325,0
1774611442157,0.0042472184,0.088888645,0.11034012,0.0067281774,0.16097665,0.030643186,0.020094171,0.026897753,0
1774611442185,-0.13619712,0.060167313,0.1568532,0.0304933,0.12991711,0.052609686,0.046772685,0.020576077,0
1774611442199,-0.30491525,-0.022301674,0.11897421,0.043083653,0.048812594,0.10205513,0.10762553,0.01465412,0
1774611442217,-0.30145472,-0.06934261,0.03369665,0.04333346,0.029877106,0.13451359,0.096818805,0.020864334,0
1774611442237,-0.17819712,-0.09563351,-0.05498886,0.044599157,0.049928408,0.13211542,0.04392375,0.021936415,0
1774611442255,-0.08654377,-0.12340927,-0.07855415,0.05812213,0.05625689,0.115611404,0.028890427,0.019909017,0
1774611442276,-0.153178,-0.14591837,-0.12406826,0.048812594,0.03727144,0.11098162,0.060148608,0.01608875,0
1774611442304,-0.23816952,-0.1325469,-0.31257105,-6.161945E-4,0.058521822,0.110681854,0.17199406,0.015675656,0
1774611442314,-0.23823902,-0.1778326,-0.2810111,-0.020784073,0.10122243,0.11213074,0.16734952,0.023251262,0
1774611442337,-0.22583503,-0.22457361,-0.080257416,-0.0032308574,0.1349799,0.11860911,0.10787602,0.032298133,0
1774611442355,-0.3383371,-0.18548536,-0.07359171,-0.019734878,0.13742802,0.1599441,0.15429255,0.044858042,0
1774611442376,-0.46997532,-0.12466097,-0.031620026,-0.058821592,0.11950842,0.21078847,0.23741698,0.062174022,0
1774611442399,-0.35087276,-0.11566639,0.0060367584,-0.06618262,0.14815314,0.2221631,0.13652685,0.07568593,0
1774611442416,-0.13197422,-0.14702177,0.1724453,-0.054491576,0.12423813,0.20442668,0.06876998,0.06019471,0
1774611442433,-0.11901891,-0.20591211,0.23441839,-0.025397206,0.070346095,0.19311868,0.11151728,0.042888414,0
1774611442455,-0.34499982,-0.11670923,0.37837362,0.028378254,-0.020067954,0.28579766,0.2758125,0.08288834,0
1774611442476,-0.3380373,-0.009586334,0.12463522,0.039253253,0.030459993,0.31524175,0.12989506,0.101845995,0
1774611442506,0.052923337,-0.16296911,-0.07484484,-0.035173047,0.12122377,0.26932696,0.034961563,0.08846936,0
1774611442513,0.14927259,-0.018641949,-0.32129097,-0.14948545,0.20222837,0.23317131,0.12585773,0.11761107,0
1774611442537,0.026045129,-0.07022333,-0.2318263,-0.21931528,0.19235261,0.23488668,0.059353102,0.14027047,0
1774611442555,0.14173442,-0.10203314,0.19150734,-0.17238458,0.1198415,0.21466884,0.06717447,0.09016114,0
1774611442575,0.2185115,-0.040267467,0.48791695,-0.058788285,0.0944443,0.1891051,0.2874317,0.048136525,0
1774611442601,0.3040589,-0.031928062,0.3508854,0.0039636292,0.105968796,0.1488193,0.21659178,0.03339228,0
1774611442613,0.23106104,-0.052696705,0.017084122,-0.029544028,0.11276359,0.1354129,0.05645802,0.03192513,0
1774611442644,0.117149435,-0.04724741,-0.29273558,-0.09715888,0.11549483,0.13299808,0.10165043,0.040467393,0
1774611442654,0.13396038,-0.032534122,-0.17668533,-0.115394905,0.09116347,0.122689314,0.050221562,0.03667943,0
1774611442673,0.1469139,0.0016970634,0.24215317,-0.08205379,0.036955014,0.11263036,0.08022473,0.020784095,0
1774611442702,0.18758881,-0.0076065063,0.39525652,-0.032741576,0.05544085,0.11268032,0.19147514,0.016842555,0
1774611442714,0.1913429,-0.058681965,0.33233547,-0.0074942573,0.099956736,0.12295578,0.15050255,0.025165636,0
1774611442738,0.11871173,-0.083865166,0.1927185,-0.0062785223,0.07749062,0.13632886,0.058266263,0.024629775,0
1774611442755,0.07530606,-0.06012869,0.20685196,-0.005229326,0.025513783,0.14235757,0.052074194,0.020943977,0
1774611442776,0.09414652,-0.03271532,0.2082076,3.663859E-4,0.02559705,0.14204116,0.053284265,0.020831035,0
1774611442802,0.16061515,-0.059210777,0.09468317,-0.004030245,0.055590734,0.13401397,0.038268045,0.021066315,0
1774611442812,0.19366112,-0.14591122,0.07298136,-0.014522205,0.015388208,0.1264531,0.06412099,0.016438078,0
1774611442832,0.08555603,-0.26335812,0.2269392,0.023365429,-0.09749196,0.13604575,0.12817875,0.028559072,0
1774611442855,-0.014668055,-0.028317451,0.4674573,0.074942574,-0.08963132,0.16907044,0.21953335,0.042234976,0
1774611442875,0.08662167,-0.062137127,0.21718979,0.08739969,-0.028028522,0.113413095,0.05853574,0.021286834,0
1774611442892,0.28024623,-0.15486717,0.023955345,0.05057791,0.0351897,0.05625689,0.10309565,0.0069612777,0
1774611442914,0.276204,-0.17888165,-0.20419931,0.004346669,0.06686543,0.011058193,0.14998464,0.004612163,0
1774611442932,0.22590989,-0.16415119,-0.07643747,-0.0037804365,0.044882275,-0.029527374,0.08382358,0.002900576,0
1774611442951,0.29662895,-0.17932701,0.022331238,0.021450229,0.034606814,-0.089697935,0.1206456,0.009703464,0
1774611442972,0.3200881,-0.22474861,0.021736145,0.01224062,0.05330915,-0.12976722,0.15344077,0.01983123,0
1774611442992,0.1495751,-0.122404575,-0.1144042,-0.012640314,0.095343605,-0.13416386,0.05044391,0.02725012,0
1774611443022,0.05502248,-0.11246681,2.4461746E-4,-0.022532733,0.10523602,-0.12477106,0.015676316,0.027150162,0
1774611443033,-0.0040619522,-0.09620094,0.086630344,-0.01155781,0.12030781,-0.110681854,0.016775938,0.026858024,0
1774611443051,-0.026341066,-0.122590065,0.17234755,0.02904441,0.10873334,-0.09326187,0.045425855,0.021364294,0
1774611443071,-0.033144027,-0.1638012,0.18072987,0.05639012,0.05211007,-0.07454288,0.060592644,0.011451947,0
1774611443093,-0.11182271,-0.104866505,0.03870201,0.041867916,-0.011691041,-0.054491576,0.02499915,0.0048589343,0
1774611443116,-0.1036734,-0.08909464,-0.06298208,-0.0012656967,-0.03897014,-0.047913283,0.022652771,0.0038159564,0
1774611443131,0.040546075,-0.098593235,-0.06575346,-0.029710567,0.007144525,-0.057389356,0.015688129,0.0042273,0
1774611443151,0.09263069,-0.13745642,0.08095217,-0.012790199,0.024531202,-0.062235642,0.034027968,0.0046386444,0
1774611443172,0.01202181,-0.19723988,0.18262911,0.023365429,-0.016537327,-0.04300038,0.07240148,0.0026684594,0
1774611443190,-0.131873,-0.2018013,0.1603632,0.030260146,-0.06115314,-0.0070612556,0.08383061,0.004705244,0
1774611443218,-0.083088845,-0.17951441,-0.015044212,0.008959801,-0.04243415,0.01292343,0.03935551,0.00204795,0
1774611443235,0.09135866,-0.18517971,-0.02434349,-0.0011657734,-0.024114855,-0.00737768,0.043230534,6.373154E-4,0
1774611443250,0.30152854,-0.21527052,0.058772564,-0.0118409265,-0.024231432,-0.055723965,0.14071506,0.0038325302,0
1774611443270,0.29156324,-0.17420673,0.07232857,-0.016104326,-0.047280435,-0.083319485,0.12058854,0.009436926,0
1774611443292,0.108504266,-0.1788063,0.14846134,0.00174866,-0.0633348,-0.06296841,0.06578564,0.007979376,0
1774611443319,-0.044180036,-0.15494967,0.12323475,0.016170941,-0.062368874,-0.024031585,0.041148078,0.004728893,0
1774611443333,0.15429968,-0.14859867,-0.002523899,0.006644908,-0.046814125,-0.034456927,0.045896325,0.0034229967,0
1774611443352,0.41962814,-0.153831,-0.025479794,-0.020084608,-0.070096284,-0.09659265,0.20040098,0.014647021,0
1774611443369,0.5017841,-0.13042879,0.0016946793,-0.03603905,-0.08741634,-0.1623256,0.2688018,0.035290033,0
1774611443389,0.35526854,-0.13116169,0.08227539,-0.027079249,-0.08481834,-0.18239357,0.15018837,0.04119485,0
1774611443413,0.08430904,-0.13483,0.07671404,-0.016537327,-0.049828485,-0.14763686,0.031172186,0.024553003,0
1774611443437,0.06411931,-0.15342999,-0.13081598,-0.033624236,-0.018752297,-0.12743568,0.04476487,0.01772209,0
1774611443451,0.2349018,-0.12546778,-0.18096685,-0.034440275,-0.019435108,-0.15478139,0.103670016,0.025521133,0
1774611443474,0.4163893,-0.13540983,-0.11497402,-0.022749234,-0.10425344,-0.21017228,0.20493488,0.055558696,0
1774611443493,0.3725117,-0.111814976,-0.10855389,-0.030942956,-0.15816213,-0.2469108,0.16305152,0.086937666,0
1774611443516,0.31848833,-0.0981164,-0.20613956,-0.05995406,-0.1174933,-0.26154956,0.15355517,0.08580734,0
1774611443533,0.29291838,-0.12135029,-0.10971403,-0.07967228,-0.056290198,-0.2680779,0.112564236,0.08138202,0
1774611443550,0.2868194,-0.094670296,0.06309891,-0.07101225,-0.021450229,-0.27717093,0.09520931,0.08232657,0
1774611443571,0.25286883,-0.085896015,0.28723478,-0.043383423,-0.05612366,-0.280102,0.1538246,0.08348913,0
1774611443591,0.27936617,-0.121237755,0.38096094,-0.0026812786,-0.10646842,-0.28115124,0.2378753,0.09038873,0
1774611443617,0.24110448,-0.13750839,0.41424417,0.040885337,-0.1417747,-0.27040946,0.24863817,0.09489296,0
1774611443631,0.12828985,-0.13622236,0.29726028,0.045698315,-0.12800191,-0.24371324,0.12337849,0.07786897,0
1774611443652,0.16098025,-0.1570139,0.11163616,0.005812213,-0.094277754,-0.21969831,0.06303064,0.057189424,0
1774611443672,0.3317259,-0.16980886,0.19074106,0.007710758,-0.06849751,-0.22242956,0.17525928,0.054226276,0
1774611443691,0.38329223,-0.14393187,0.45729494,0.08914835,-0.07815678,-0.23482005,0.37674797,0.069196366,0
1774611443709,0.24695137,-0.18730211,0.3870864,0.13952641,-0.13619563,-0.21678388,0.24590293,0.08501212,0
1774611443733,0.076470315,-0.20677137,-0.07254219,0.08739969,-0.18515812,-0.18122779,0.05386448,0.07476574,0
1774611443750,0.15336195,-0.21645164,-0.31878185,0.028311638,-0.15273297,-0.16817114,0.17199308,0.05241044,0
1774611443773,0.35867038,-0.25218105,-0.18208408,0.015171708,-0.15381546,-0.1934351,0.22539434,0.061306518,0
1774611443791,0.3635835,-0.20171452,0.03761196,0.0077940277,-0.19631623,-0.20859016,0.17429638,0.082110666,0
1774611443809,0.314823,-0.15631008,0.18577623,0.009709227,-0.19538361,-0.21376953,0.15805918,0.083966434,0
1774611443836,0.29229122,-0.202034,0.22820997,0.026030052,-0.185308,-0.2111382,0.1783317,0.07959595,0
1774611443850,0.25678548,-0.25966692,0.1883564,0.021683384,-0.1889885,-0.20672493,0.16884382,0.07892202,0
1774611443870,0.28089422,-0.28755617,0.11082506,0.0016653904,-0.17841329,-0.19751531,0.1738723,0.07084638,0
1774611443890,0.3189699,-0.25666285,0.1328373,0.0075941808,-0.1814776,-0.19196956,0.18526337,0.069844104,0
1774611443910,0.32062966,-0.24961853,0.22783947,0.022282925,-0.22352871,-0.1863905,0.21702361,0.08520304,0
